provincial,tie_line,total,new_energy,hydraulic,non_market,rem_power,TEMP,open_price,is_workday,day_0,day_1,day_2,day_3,day_4,day_5,day_6,month_1,month_2,month_3,month_4,month_5,quarter_1,quarter_2,season_1,season_2,log_price
12388,8518.0,14623.65,1325.62,3498.03,3264.98,16082.35,3.89,821.9714285714286,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,6.476972362889683
12396,8518.0,14628.78,1328.81,3499.97,3280.74,16085.22,4.03,821.9714285714286,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,6.476972362889683
12431,8518.0,14652.76,1349.09,3503.67,3295.04,16096.24,4.17,821.9714285714286,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,6.309918278226516
12545,8522.0,14780.0,1373.88,3506.12,3309.12,16187.0,4.31,821.9714285714286,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,6.309918278226516
12660,10148.0,14812.75,1400.75,3512.0,3333.15,17895.25,4.44,821.9714285714286,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,6.476972362889683
12880,10144.0,14988.83,1434.09,3654.74,3376.59,17935.17,4.58,821.9714285714286,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,6.476972362889683
13083,10142.0,15062.6,1481.45,3681.15,3402.59,18062.4,4.72,821.9714285714286,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,6.476972362889683
13056,10142.0,15167.4,1552.58,3714.82,3437.38,17930.6,4.86,821.9714285714286,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,6.476972362889683
12850,10298.0,15300.78,1692.35,3708.43,3535.71,17747.22,5.0,821.9714285714286,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,6.476972362889683
12763,10298.0,15529.85,1922.4,3707.45,3599.55,17431.15,5.14,821.9714285714286,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,6.476972362889683
12888,10298.0,15823.57,2220.12,3703.45,3665.88,17262.43,5.28,821.9714285714286,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,6.476972362889683
13092,10298.0,16194.18,2595.4,3698.78,3749.33,17095.82,5.42,821.9714285714286,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,6.429719478039138
13041,12542.0,16574.42,2986.55,3687.87,4061.26,18908.58,5.56,821.9714285714286,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,6.476972362889683
13186,13548.0,17080.98,3466.51,3714.47,4190.3,19553.02,5.83,821.9714285714286,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,6.476972362889683
13312,13548.0,17594.74,3978.82,3715.92,4308.16,19165.26,6.11,821.9714285714286,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,6.476972362889683
13413,13548.0,18078.67,4505.6,3673.07,4411.9,18782.33,6.39,821.9714285714286,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,6.476972362889683
14051,13248.0,18586.43,5025.37,3661.06,4730.11,18612.57,6.67,821.9714285714286,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,6.476972362889683
14249,13244.0,19102.5,5552.43,3650.07,4835.25,18290.5,6.94,827.0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,6.432779308109843
14414,13244.0,19624.9,6086.33,3638.57,4919.85,17933.1,7.22,825.0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,6.363028103540465
14739,13244.0,20137.45,6616.38,3626.07,4782.8,17740.55,7.5,819.4,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,6.152732694704104
14777,17020.0,20525.92,7136.52,3594.4,4651.94,21066.08,7.78,819.4,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,6.301286586677181
14878,17254.0,21006.98,7639.28,3572.7,4800.13,20920.02,8.06,819.4,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,6.363028103540465
14900,17278.0,21474.14,8110.62,3568.52,4896.73,20498.86,8.33,819.4,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,6.272877006546167
15002,17116.0,21845.4,8580.61,3469.79,4968.47,20067.6,8.61,819.4,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,6.214608098422191
15024,14910.0,22287.64,9057.95,3434.69,4877.95,17441.36,8.89,819.4,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,5.857933154483459
15118,14910.0,22441.35,9546.37,3099.98,4909.74,17381.65,9.17,819.4,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,5.91350300563827
15132,14910.0,22802.34,10000.41,3006.93,4988.95,17034.66,9.44,819.4,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,5.634789603169249
15164,14910.0,23219.66,10433.64,2991.02,5117.27,16649.34,9.72,819.4,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,3.6888794541139363
15008,14420.0,23532.36,10797.33,2940.03,5219.64,15690.64,10.0,819.4,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,3.6888794541139363
14969,14420.0,23750.53,11138.5,2817.03,5302.23,15433.47,10.28,819.4,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,3.6888794541139363
14671,14420.0,24055.28,11482.26,2778.02,5424.06,14830.72,10.56,819.4,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,3.6888794541139363
14469,14420.0,24355.51,11831.28,2729.23,5503.77,14328.49,10.83,819.4,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,3.6888794541139363
14286,14030.0,24469.44,12171.1,2503.34,5400.83,13641.56,11.11,819.4,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,3.6888794541139363
14048,14030.0,24807.92,12496.98,2515.94,5540.99,13065.08,11.39,819.4,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,3.6888794541139363
13988,14030.0,25092.93,12798.96,2498.97,5626.9,12720.07,11.67,819.4,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,3.6888794541139363
13937,14030.0,25381.5,13088.83,2497.67,5719.89,12380.5,11.94,820.2,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,3.6888794541139363
13937,16454.0,25657.41,13361.94,2500.47,5807.59,14528.59,12.22,828.2,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,3.6888794541139363
13983,16450.0,26016.63,13671.6,2550.03,5879.17,14211.37,12.31,828.8,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,3.6888794541139363
13965,16450.0,26255.25,13910.88,2549.37,5956.71,13954.75,12.41,821.2,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,3.6888794541139363
14006,16448.0,26478.37,14110.2,2573.17,6019.98,13770.63,12.5,821.4,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,3.6888794541139363
14024,16646.0,26579.27,14205.44,2578.83,6083.02,13885.73,12.59,828.0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,3.6888794541139363
14080,16646.0,26652.41,14271.57,2585.84,6090.45,13868.59,12.69,828.0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,3.6888794541139363
14101,16646.0,26686.35,14298.58,2592.77,6131.82,13855.65,12.78,828.0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,3.6888794541139363
14136,16646.0,26647.7,14227.11,2625.59,6164.44,13929.3,12.87,828.0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,3.6888794541139363
14243,16430.0,26521.85,14087.56,2639.29,6390.28,13946.15,12.96,828.0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,3.6888794541139363
14436,16402.0,26298.83,13861.28,2642.55,6370.34,14334.17,13.06,828.0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,3.6888794541139363
14440,16384.0,26013.3,13568.81,2649.49,6337.64,14605.7,13.15,828.0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,3.6888794541139363
14601,15472.0,25659.21,13214.5,2649.71,6291.19,14208.79,13.24,828.0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,3.6888794541139363
14124,11944.0,25220.25,12749.26,2675.99,6439.42,10642.75,13.33,828.0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,3.6888794541139363
13910,11944.0,24744.78,12273.91,2675.87,6359.11,10904.22,12.78,828.0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,3.6888794541139363
13952,11944.0,24285.72,11807.75,2682.97,6273.98,11405.28,12.22,828.0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,3.6888794541139363
14055,11944.0,23839.68,11339.71,2704.97,6187.63,11954.32,11.67,828.0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,3.6888794541139363
13992,11298.0,23279.22,10796.29,2687.93,6369.2,11805.78,11.11,828.0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,3.6888794541139363
14014,11298.0,22703.31,10209.86,2698.45,6288.78,12403.69,10.56,828.0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,3.6888794541139363
14064,11298.0,22315.77,9673.61,2847.16,5874.38,12841.23,10.0,828.0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,3.6888794541139363
14213,11298.0,21967.95,9234.25,2938.7,5991.17,13338.05,9.44,828.0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,3.6888794541139363
14265,11656.0,21588.63,8696.62,3097.01,5960.32,14127.37,8.89,828.0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,3.6888794541139363
14287,11656.0,21488.18,8285.45,3407.73,6137.09,14249.82,8.33,828.0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,3.6888794541139363
14406,11656.0,21187.4,7950.6,3441.8,6075.79,14669.6,7.78,828.0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,3.6888794541139363
14526,11656.0,21012.8,7664.1,3553.7,6037.59,14964.2,7.22,828.0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,3.6888794541139363
14430,11916.0,20863.46,7498.61,3569.85,6002.42,15277.54,6.67,828.0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,3.6888794541139363
14380,11916.0,20763.63,7362.93,3605.7,5975.71,15327.37,6.39,828.0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,3.6888794541139363
14374,11916.0,20668.99,7247.3,3626.69,5942.4,15416.01,6.11,828.0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,3.6888794541139363
14333,11916.0,20601.77,7119.06,3687.71,5959.73,15442.23,5.83,828.0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,3.6888794541139363
14293,11702.0,20461.73,6967.94,3698.79,5944.16,15328.27,5.56,828.0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,5.991464547107982
14230,11702.0,20316.01,6810.94,3710.07,5924.83,15410.99,5.28,828.0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,5.991464547107982
14119,11702.0,20176.98,6666.37,3715.61,5906.84,15439.02,5.0,828.0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,5.991464547107982
14041,10544.0,20053.95,6538.12,3720.83,5884.49,14326.05,4.72,828.0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,3.6888794541139363
13876,10106.0,19814.16,6414.43,3599.73,5740.85,13967.84,4.44,812.0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,3.6888794541139363
13564,10710.0,19677.9,6305.64,3572.26,5703.4,14396.1,4.17,817.0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,3.6888794541139363
13333,10712.0,19574.8,6193.6,3581.2,5675.99,14270.2,3.89,817.0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,3.6888794541139363
13263,10716.0,19468.69,6089.88,3578.81,5638.78,14310.31,3.61,814.2,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,3.6888794541139363
13059,9204.0,19372.89,5991.95,3580.94,5401.24,12690.11,3.33,817.2,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,3.6888794541139363
13113,9202.0,19236.04,5889.61,3546.43,5361.25,12878.96,2.96,817.2,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,3.6888794541139363
13172,9202.0,19154.48,5805.85,3548.63,5332.78,13019.52,2.59,817.2,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,5.703782474656201
12999,9202.0,19152.3,5805.85,3546.45,5332.36,12848.7,2.22,821.9714285714286,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,5.703782474656201
13073,9490.0,19185.13,5794.25,3175.88,5267.86,13592.87,1.85,820.4823529411765,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,5.991464547107982
12803,9490.0,19096.29,5705.75,3175.54,5230.8,13411.71,1.48,820.4823529411765,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,6.016157159698354
12721,9490.0,19020.71,5631.2,3174.51,5196.48,13405.29,1.11,820.4823529411765,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,6.016157159698354
12670,9490.0,18919.02,5540.54,3163.48,5157.47,13455.98,0.74,820.4823529411765,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,6.016157159698354
12580,9326.0,18854.11,5475.94,3163.17,5113.31,13266.89,0.37,820.4823529411765,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,6.016157159698354
12557,9326.0,18778.29,5409.42,3153.87,5061.98,13319.71,0.0,820.4823529411765,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,6.016157159698354
12610,9326.0,18719.04,5346.75,3157.29,5009.6,13431.96,-0.37,820.4823529411765,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,6.0919883848742815
12682,9326.0,18644.02,5268.79,3160.23,4964.47,13578.98,-0.74,820.4823529411765,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,6.016157159698354
12528,8844.0,18531.12,5157.95,3158.17,4927.69,13055.88,-1.11,820.4823529411765,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,6.016157159698354
12475,8844.0,18369.43,5008.04,3146.39,4892.32,13164.57,-1.2,820.4823529411765,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,6.016157159698354
12498,8844.0,18274.81,4911.12,3148.69,4855.54,13282.19,-1.3,820.4823529411765,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,6.040254711277414
12473,8844.0,18209.64,4838.09,3156.55,4820.31,13322.36,-1.39,820.4823529411765,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,6.1092475827643655
12490,8844.0,18138.87,4765.19,3158.68,4764.79,13410.13,-1.48,820.4823529411765,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,6.1092475827643655
12543,8844.0,18078.9,4702.5,3161.4,4726.74,13523.1,-1.57,820.4823529411765,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,6.1092475827643655
12500,8844.0,18013.03,4635.7,3162.33,4691.15,13545.97,-1.67,820.4823529411765,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,6.1092475827643655
12588,8844.0,18383.67,4574.07,3594.6,4656.19,13263.33,-1.76,820.4823529411765,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,6.016157159698354
12598,8844.0,18311.57,4504.0,3592.57,4620.6,13345.43,-1.85,820.4823529411765,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,6.1092475827643655
12545,8844.0,18241.98,4434.68,3592.3,4585.33,13362.02,-1.94,820.4823529411765,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,6.040254711277414
12508,8844.0,18112.37,4303.58,3593.79,4551.98,13454.63,-2.04,820.4823529411765,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,6.1092475827643655
12499,8844.0,18057.58,4246.93,3595.65,4536.75,13500.42,-2.13,820.4823529411765,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,6.1092475827643655
12496,8844.0,18036.95,4225.51,3596.44,4517.36,13518.05,-2.22,820.4823529411765,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,6.214608098422191
12541,8844.0,18034.31,4223.74,3595.57,4503.67,13565.69,-1.67,820.4823529411765,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,6.22455842927536
12580,8846.0,18027.58,4215.34,3597.24,4487.95,13613.42,-1.11,820.4823529411765,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,6.22455842927536
12764,8852.0,18018.09,4199.48,3603.61,4471.06,13812.91,-0.56,820.4823529411765,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,6.22455842927536
12742,10476.0,18025.78,4207.55,3603.23,4458.82,15407.22,0.0,820.4823529411765,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,6.396929655216146
12918,10470.0,18120.32,4226.1,3679.22,4470.2,15482.68,0.56,820.4823529411765,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,6.461468176353717
13191,10470.0,18186.87,4265.0,3706.87,4467.45,15689.13,1.11,820.4823529411765,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,6.461468176353717
13332,10470.0,18287.25,4332.49,3739.76,4474.72,15729.75,1.67,820.4823529411765,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,6.396929655216146
13135,10756.0,18402.16,4468.67,3718.49,4542.27,15703.84,2.22,820.4823529411765,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,6.396929655216146
13047,10756.0,18574.71,4684.79,3674.92,4575.79,15443.29,2.78,820.4823529411765,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,6.396929655216146
13158,10756.0,18858.95,4973.52,3670.43,4629.16,15270.05,3.33,820.4823529411765,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,6.396929655216146
13318,10756.0,19189.0,5305.98,3668.02,4689.91,15100.0,3.89,820.4823529411765,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,6.309918278226516
13227,12998.0,19517.57,5648.31,3659.26,5036.8,16917.43,4.44,820.4823529411765,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,6.396929655216146
13370,14006.0,19933.98,6043.63,3680.35,5130.89,17652.02,5.32,820.4823529411765,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,6.461468176353717
13499,14006.0,20363.95,6467.89,3686.06,5206.08,17351.05,6.2,820.4823529411765,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,6.396929655216146
13573,14006.0,20739.55,6884.65,3644.9,5272.49,17049.45,7.08,820.4823529411765,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,6.396929655216146
13803,13524.0,21238.64,7389.66,3638.98,5547.93,16298.36,7.96,820.4823529411765,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,6.309918278226516
14024,13520.0,21683.12,7924.28,3632.84,5612.16,15986.88,8.84,819.6,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,6.22455842927536
14235,13520.0,22200.81,8447.56,3627.25,5662.98,15680.19,9.72,811.2,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,6.131226489483141
14501,13520.0,22762.81,9025.85,3624.96,5491.76,15370.19,10.6,811.4,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,6.016157159698354
14620,17626.0,23332.8,9598.71,3622.09,5332.16,19025.2,11.48,811.4,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,6.415108415734447
14792,17626.0,23820.19,10126.67,3581.52,5465.22,18709.81,12.36,818.4,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,6.214608098422191
14962,17626.0,24320.84,10633.31,3575.53,5545.53,18379.16,13.24,818.4,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,5.940171252720432
15006,17630.0,24803.86,11127.97,3563.89,5596.24,17944.14,14.12,818.4,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,5.521460917862246
15062,15444.0,25210.75,11568.75,3530.0,5719.9,15407.25,15.0,823.2,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,3.6888794541139363
15079,15444.0,25152.79,11974.11,3066.68,5568.5,15482.21,15.56,825.6,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,3.6888794541139363
15042,15444.0,25415.24,12310.39,2992.85,5654.26,15182.76,16.11,817.0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,3.6888794541139363
15052,15444.0,25690.24,12636.07,2942.17,5782.52,14917.76,16.67,817.0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,3.6888794541139363
14941,14950.0,25881.53,12922.76,2846.77,5880.41,14121.47,17.22,817.0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,3.6888794541139363
14726,14950.0,26052.58,13144.32,2796.26,5944.96,13735.42,17.78,817.0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,3.6888794541139363
14388,14950.0,26334.79,13337.87,2884.92,6039.71,13115.21,18.33,817.0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,3.6888794541139363
14173,14950.0,26457.21,13501.82,2843.39,6079.48,12777.79,18.89,817.0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,3.6888794541139363
13993,14442.0,26523.58,13602.59,2808.99,5919.5,12023.42,19.44,817.0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,3.6888794541139363
13876,14442.0,26338.45,13691.55,2534.9,5997.58,12091.55,20.0,817.0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,3.6888794541139363
13818,14442.0,26374.19,13733.57,2528.62,6012.12,11997.81,20.56,817.0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,3.6888794541139363
13789,14442.0,26370.61,13733.61,2525.0,6042.19,11972.39,21.11,820.0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,3.6888794541139363
13744,16866.0,26368.17,13734.29,2521.88,6054.99,14353.83,21.67,820.0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,3.6888794541139363
13826,16858.0,26720.86,13694.21,2914.65,6049.42,14075.14,21.67,820.0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,3.6888794541139363
14024,16858.0,26669.6,13632.78,2924.82,6050.87,14324.4,21.67,819.6,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,3.6888794541139363
14013,16858.0,26628.08,13568.66,2947.42,6048.56,14354.92,21.67,819.6,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,3.6888794541139363
14045,17056.0,26151.88,13435.68,2604.2,6045.38,15061.12,21.67,828.6,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,3.6888794541139363
14117,17056.0,26126.17,13347.03,2667.14,5998.01,15158.83,21.67,828.6,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,3.6888794541139363
14100,17056.0,25994.86,13206.71,2676.15,5990.08,15273.14,21.67,828.6,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,3.6888794541139363
14110,17056.0,25950.25,12958.74,2879.51,5975.79,15327.75,21.67,828.6,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,3.6888794541139363
14100,16840.0,25689.0,12682.18,2894.82,6151.23,15363.0,21.67,828.6,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,3.6888794541139363
14271,16840.0,25427.61,12386.84,2928.77,6092.86,15795.39,21.67,828.6,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,3.6888794541139363
14318,16844.0,25222.59,12063.47,2963.12,6035.58,16135.41,21.67,828.6,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,3.6888794541139363
14409,15962.0,24864.81,11705.71,2963.1,5967.99,15702.19,21.67,828.6,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,3.6888794541139363
14035,12488.0,24422.53,11220.62,3005.91,6090.56,12296.47,21.67,828.6,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,3.6888794541139363
13865,12488.0,23958.63,10755.76,3006.87,5980.16,12590.37,21.25,828.6,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,3.6888794541139363
13921,12488.0,23555.79,10288.92,3070.87,5862.18,13049.21,20.83,828.6,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,3.6888794541139363
14050,12488.0,23073.99,9803.26,3074.73,5742.38,13660.01,20.42,828.6,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,3.6888794541139363
13991,11158.0,22613.79,9322.73,3095.06,5599.56,12731.21,20.0,828.6,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,5.672928000060303
13995,11158.0,22156.48,8847.25,3113.23,5469.57,13192.52,19.58,828.6,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,5.813446715986747
14249,11158.0,21719.85,8391.12,3132.73,5467.99,13883.15,19.17,828.6,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,5.91350300563827
14251,11160.0,21320.89,7965.26,3159.63,5404.66,14286.11,18.75,828.6,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,5.942355707166819
14274,11518.0,21319.04,7509.75,3613.29,5323.13,14668.96,18.33,828.6,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,6.016157159698354
14270,11518.0,20933.99,7111.5,3626.49,5458.32,15050.01,17.92,828.6,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,6.214608098422191
14439,11518.0,20599.85,6757.03,3646.82,5344.1,15553.15,17.5,828.6,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,6.29156913955832
14606,11518.0,20305.98,6405.22,3704.76,5286.47,16014.02,17.08,828.6,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,6.309918278226516
14481,11778.0,20009.56,6100.5,3713.06,5189.27,16445.44,16.67,828.6,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,6.29156913955832
14459,11778.0,19730.17,5807.41,3726.76,5095.05,16702.83,16.39,828.6,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,6.309918278226516
14445,11778.0,19525.67,5526.78,3802.89,5003.6,16893.33,16.11,828.6,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,6.309918278226516
14415,11778.0,19245.99,5241.81,3808.18,4964.49,17143.01,15.83,828.6,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,6.396929655216146
14348,11562.0,18986.48,4975.55,3812.93,4904.19,17121.52,15.56,828.6,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,6.340359303727752
14343,11562.0,18734.05,4710.93,3825.12,4834.49,17368.95,15.28,824.2,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,6.309918278226516
14202,11562.0,18487.5,4462.1,3827.4,4770.98,17474.5,15.0,824.2,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,6.363028103540465
